theta_AF3,slow_alpha_AF3,alpha_AF3,beta_AF3,gamma_AF3,theta_AF4,slow_alpha_AF4,alpha_AF4,beta_AF4,gamma_AF4,theta_AF3_AF4,slow_alpha_AF3_AF4,alpha_AF3_AF4,beta_AF3_AF4,gamma_AF3_AF4,theta_F7,slow_alpha_F7,alpha_F7,beta_F7,gamma_F7,theta_F8,slow_alpha_F8,alpha_F8,beta_F8,gamma_F8,theta_F7_F8,slow_alpha_F7_F8,alpha_F7_F8,beta_F7_F8,gamma_F7_F8,theta_F3,slow_alpha_F3,alpha_F3,beta_F3,gamma_F3,theta_F4,slow_alpha_F4,alpha_F4,beta_F4,gamma_F4,theta_F3_F4,slow_alpha_F3_F4,alpha_F3_F4,beta_F3_F4,gamma_F3_F4,theta_FC5,slow_alpha_FC5,alpha_FC5,beta_FC5,gamma_FC5,theta_FC6,slow_alpha_FC6,alpha_FC6,beta_FC6,gamma_FC6,theta_FC5_FC6,slow_alpha_FC5_FC6,alpha_FC5_FC6,beta_FC5_FC6,gamma_FC5_FC6,theta_T7,slow_alpha_T7,alpha_T7,beta_T7,gamma_T7,theta_T8,slow_alpha_T8,alpha_T8,beta_T8,gamma_T8,theta_T7_T8,slow_alpha_T7_T8,alpha_T7_T8,beta_T7_T8,gamma_T7_T8,theta_P7,slow_alpha_P7,alpha_P7,beta_P7,gamma_P7,theta_P8,slow_alpha_P8,alpha_P8,beta_P8,gamma_P8,theta_P7_P8,slow_alpha_P7_P8,alpha_P7_P8,beta_P7_P8,gamma_P7_P8,theta_O1,slow_alpha_O1,alpha_O1,beta_O1,gamma_O1,theta_O2,slow_alpha_O2,alpha_O2,beta_O2,gamma_O2,theta_O1_O2,slow_alpha_O1_O2,alpha_O1_O2,beta_O1_O2,gamma_O1_O2
-0.9871634749119438,-0.9970671827215946,-0.9798579266883857,-0.9982858017553115,-0.9999848808656329,-0.9985330025381473,-0.9747593763459479,-0.989429807740971,-0.9430900484186913,-0.9801495571382688,-1.0,-1.0,-0.981360059641885,-0.9962010547198711,-0.9965048861785295,-0.9995226197233633,-0.9775540944529227,-0.9987322992229573,-0.9978298210067286,-0.9946006921639327,-0.9918651189861394,-0.9833449276146344,-0.9804359493657959,-0.9941030895108414,-0.9790646588084664,-0.9797269640720229,-0.9793983786449636,-0.9998606328545353,-0.9974079008065113,-0.99626675451327,-0.988264932679697,-0.9989896430601646,-0.99845137825259,-0.9952859813920729,-0.9833281926074816,-0.9670235374849359,-0.9577597027812356,-0.9923412499633564,-0.967438907289641,-0.9800515321081855,-0.977134554806527,-0.9998056040238195,-0.9935989742164215,-0.9854212378571803,-0.9348910949717786,-0.9985086200824187,-0.9877365055326603,-0.9934887007752145,-0.9309709563448826,-0.9909428632615858,-0.950687027455472,-0.944817508679453,-0.863732954495788,-0.9257539541139955,-0.9173699471279745,-0.9928321916917036,-0.9358668855611761,-0.9710893105691414,-0.9284027028623417,-0.999054416585387,-0.9016811379913493,-0.99039032686632,-1.0,-0.9144807076991288,-0.8913412114198714,-0.9007922581639367,-0.8892083157157263,-0.9379088531147937,-0.7419856438380038,-0.9760252554860963,-0.32159007818273655,-0.300993552155544,0.5968457453388236,0.7285475882279686,-0.7667953758039484,0.10937618811724614,0.08577911933784277,-0.1578235300496308,-0.3651023473633408,0.05450376331948337,0.23622095575642899,-0.30016785957531145,0.576934646211005,-0.29598572472484186,-0.21541619698514225,-0.47621952022661485,0.041622171759375215,0.045105071506812866,-0.3157781902982958,0.2957263893330855,-0.29036961604256506,-0.64943603397735,-0.35310797175953257,-0.17336039172604556,-0.433445311891554,-0.22124073653114795,0.42496250718981954,0.3008457872314365,-0.5277242657821455,-0.8171543299313209,-0.393044082897698,-0.7227151138282075,0.1836924262423676,0.29298956820803657,-0.49275843800952235
-0.9521894989112543,-0.9901464234522299,-0.9439686529872098,-0.9985591332461816,-0.9990287000990965,-0.9986851778531366,-0.9534684259862011,-0.9791725009093111,-0.3101062512298669,-0.9827547482764633,-0.9919225656567969,-0.986346965199584,-0.9872551016262149,-0.9953686249953186,-0.9937016666121751,-1.0,-0.9848400150711077,-0.999474978713527,-0.9981653596814445,-0.9965102956754327,-0.9781699776560161,-0.9742305509950908,-0.627727618722764,-0.9940055356047246,-0.9806489178336742,-0.9373745716965983,-0.9982432941187082,-0.9999951188751317,-0.9944797664472806,-0.9884353269342073,-0.9915249161295667,-0.9996538464144464,-0.9989097068254551,-0.9974885251701797,-0.9899815292402211,-0.9681050302842711,-0.6849205212992633,-0.9930530964234239,-0.9786627924370278,-0.9524205346196777,-0.9919358726556546,-0.9998531218123082,-1.0,-1.0,-0.9825477992425427,-0.9996163749315862,-0.9896776584940287,-0.9968478320385,-1.0,-0.998211820131539,-0.9238307819692861,-0.9417280265368799,-0.9163444985526111,-0.8690496837264712,-0.9688091141817401,-0.9926026581156357,-0.9759915445419217,-0.991722250310434,-0.9535022953173586,-0.9996065358139867,-0.8854927503228006,-0.9978359077724303,-0.9307544086005961,-0.970171316914087,-0.7568637847616656,-0.8292560371252924,-0.8680669573531221,-0.9278952833346101,-0.9650415293283485,-0.973733533053462,0.17266471105150183,0.17434252629122082,0.6184250957407977,0.5269677806631263,-0.3953628196931328,-1.0,0.08911332444225617,0.014782907272446133,-0.08748061443502719,-0.5469348696991456,-0.057799916531999784,-0.3472869443038896,-1.0,-0.26148027505606186,-0.07897854113006741,-0.14531488514815238,-0.5613384812286142,-0.13458801733931258,-0.3562794594029075,-1.0,-0.36234808058845336,-0.7165890341116129,-0.27825384967169453,-1.0,-0.5228371836230031,-0.2714285427646661,0.04184619732046402,-0.0861893269316869,-0.660634095724274,-0.31408064941760505,-0.6093650288569896,-0.8205173704095374,0.11091566659708141,-0.40662900763877485,0.13166125240287085
-0.9784813973066706,-0.8622361064348035,-0.8229774355462104,-0.9973280845176438,-0.9919094543738558,-0.7203931555338627,-0.7785454109689407,-0.9048506865034284,-0.910863694240765,-0.8802741794145974,-0.889347558770921,-0.8641935947090387,-0.89812336356676,-0.9949956087092254,-0.9449910682072907,-0.9279374176745336,-0.802040543080573,-0.9981290603197228,-0.9815981468567462,-0.6903512442560311,-0.8659137971902389,-0.909662499264358,-0.8738965170713996,-0.9086538647278131,-0.8329880696437431,-0.7180908128023378,-0.9084233589441236,-0.9949743835210768,-0.9472458412146562,-0.9073465951213384,-0.749478040714186,-0.9982857718473924,-0.9843026885032369,-0.63705434360596,-0.8674269114581133,-0.8090613457110551,-0.7790203903934149,-0.8583940715395141,-0.8068906160131687,-0.6978590765596469,-0.8708061673882,-0.9953474660540614,-0.8827458857547629,-0.8645328442668829,-0.5052506133400093,-0.9976720257099548,-0.9495327767810363,-0.6214176555667995,-0.675812831858942,-0.6974817408519765,-0.6750464172396154,-0.5382911578612064,-0.6179698632003358,-0.4962341127124742,-0.6109444117383875,-0.9853531871198733,-0.6836621358171661,-0.5651132459295387,-0.01001321136442801,-0.9950250526592649,-0.72972389371215,-0.6810428201836685,-0.36231606009035844,-0.6913514662285394,-0.4858051038390666,-0.05471997541619955,-0.7495024062984592,-0.7707344588073073,-0.42011308825304616,-0.9578097925322836,-0.22036331416724164,0.5552267317252761,0.16216723834371471,-0.06856323848224044,-0.4136755071032481,0.9946050431020192,0.15778039046560366,0.022066343033635194,0.09389811055051789,-0.23910106897948102,-0.33920450441737193,-0.06145526533840684,0.9838219915956175,-0.10073049338858164,-0.021687002908966302,0.017909637798918077,-0.07532795695491235,-0.4536768618097279,-0.3400758497713764,0.9723490415591485,-0.6890019837301573,-0.3050841387584574,-0.34261411368241657,-0.14501320323782707,-0.7200760637514465,-0.608754376992954,0.9842500184944707,-0.31932834690425516,-0.3238988654359167,0.14823104456094405,0.6159055645304319,-0.7758877549840395,-0.2421988326158696,0.9581567915036195,0.5108701793495471
-0.9822147084691876,-0.9834273049751975,-0.8902348153467277,-0.9988916743988262,-0.9934175626895262,-0.703089796040026,-0.9456522899031133,-0.9154058345278073,-0.793286545646214,-0.916105355682955,-0.9124357478155696,-0.8638671513745839,-0.920094793424292,-0.9970814978679688,-0.9574674904564398,-0.9219062613152648,-0.7453479832926365,-0.9970572680299471,-0.9741700235185143,-0.43389466421880774,-0.8221832577623283,-0.8041386238303254,-0.8431131954414401,-0.8077360806999749,-0.8344475398664571,-0.7397728496842519,-0.8251997253858591,-0.9925730022038552,-0.952258009298725,-0.934076539688795,-0.7486564332997554,-0.9977570604398832,-0.9745379547579825,-0.49120271069812316,-0.8552049834355917,-0.7881371306120795,-0.8207985998828857,-0.7692237857578174,-0.8409635753854398,-0.7818622295525076,-0.8042426566525291,-0.9946024930618106,-0.9236251887643945,-0.8778009162222445,-0.6259959331800928,-0.998407572132528,-0.9612069524905651,-0.7958994763066991,-0.8627125099882207,-0.900047326272348,-0.7772219500425861,-0.6276502759732647,-0.6701425156987227,-0.6249820815279427,-0.749765123921486,-0.9864635308463839,-0.7037206004813358,-0.561767186196586,-0.1629940083663728,-0.9960331359938274,-0.7369536749123592,-0.7359621245487632,-0.3181138805644347,-0.6078240099872426,-0.40116794363434516,-0.3047177953167244,-0.8420949369829871,-0.74746614146378,-0.5065084158116141,-0.9602384309246423,-0.11779965548272109,-0.32028833571801063,-0.15068397031084246,-0.4135739879802319,-0.3288010338989543,0.9739488084571235,-0.6762239574075549,-0.25784494155556037,-0.17235207108227768,0.028599277552680435,-0.12305325022158076,-0.23409596463255777,0.9954934728530156,-0.551730471191782,-0.12664123267518335,-0.3324755055695541,0.36823912052725283,-0.24563451709234296,-0.3359800064608439,0.9915356508418511,-0.7198961201742347,-0.42923586544550785,-0.15817069957833807,-0.12354705829359725,-0.7612552993632873,-0.6060654637216041,0.9658941161990531,-0.09289466412961411,-0.32100876529596956,0.2731748738811002,0.3660582691230929,-0.6508408046247725,-0.08522712270520971,0.9358299118812021,0.367113604351502
-0.9472569830204877,-0.9223337596008059,-0.797510070765994,-0.9964505740293529,-0.9797040269939895,-0.19845878817817586,-0.6814709744036616,-0.7627049941241433,-0.689598601932257,-0.7623405488772276,-0.8078505824940306,-0.7962968480064029,-0.7824484909935254,-0.9934581390331062,-0.9315837452624665,-0.9000849095134372,-0.7195839968380873,-0.9970254361687245,-0.9682658259905973,-0.28236065092988494,-0.7052667309104403,-0.7763326052367105,-0.6306990317888943,-0.7371507457501822,-0.7635266655280941,-0.7841065576431211,-0.7579305049465753,-0.9932656415065421,-0.9217118867778934,-0.8838758879951284,-0.7134072851391451,-0.996912036309931,-0.960864718348463,-0.412708991387039,-0.8051859171252602,-0.8104229385100835,-0.6466782057676785,-0.6853525314163296,-0.7292979637380015,-0.7581155127624026,-0.728303209645693,-0.993726398957949,-0.7981385905065411,-0.7441157635266771,0.02996829794353917,-0.9946544078010533,-0.8886651920027073,-0.4148836497318882,-0.5516054184525769,-0.6612994898819563,-0.27848957184665635,-0.49257930772433167,-0.47660444703053106,-0.4379062309504008,-0.6094939177569263,-0.9818049329345443,-0.39146603682282854,-0.3804865053896215,0.14398514614499214,-0.98809926061849,-0.6847467113005454,-0.5172058688677978,-0.5187056563109561,-0.5977973513090329,0.19372413306450897,-0.135364818065708,-0.7586677556483526,-0.532514711661037,-0.27026883699530935,-0.9489930308942034,0.08541335150925278,-0.07748824206454907,-0.01859220590318056,-0.20740051807384818,-0.28857207028893206,0.9927334854382559,-0.23316630313354292,0.0006248889882827235,-0.21648093205442565,0.2587411252591101,-0.29077558792962277,-0.28401830054831645,0.9803527467008997,-0.23800045673542358,0.036669792605113605,-0.20954996945748616,0.4079453755481781,-0.3642460844812072,-0.264053442484657,0.9762732602211559,-0.4017632239533232,-0.16520800406159908,-0.005474150821595192,0.64654932041629,-0.5609334825126566,-0.24339583173976131,0.9739070209777627,-0.14092744058842965,-0.10582130211794905,0.28073674583623687,0.09208535695939468,-0.4962777477962088,-0.10643981357160426,0.9473019250653378,-0.022672131652585303
-0.9055691848241472,-0.8505086997197061,-0.6752438755348782,-0.9935764557858824,-0.9639752772252299,-0.5782873143356817,-0.5188582712714871,-0.6222310114395795,-0.6500404359452073,-0.6283707293274686,-0.6614518440846853,0.7537302437099755,-0.8593934222597437,1.0,-0.819377340877257,-0.7238795854919362,-0.16408735267202446,-0.9914297391478745,-0.9281929058088709,-0.6903983166931444,-0.43711937787381683,-0.42974268931356485,-0.4935173493836511,-0.44570985364204874,-0.49705720568803047,0.9585397996548843,-0.7325944020295903,1.0,-0.7803162096739122,-0.6607277657315909,-0.20619465271304804,-0.9896515271182142,-0.9056199087251648,-0.5170552199942801,-0.386517447829525,-0.37471848506123306,-0.47757676901673574,-0.36272844439353513,-0.4581742391488436,0.7348384073550114,-0.6698602165733892,1.0,-0.5728150140618586,-0.503326875251136,0.1507594960380334,-0.9872993846805527,-0.796305744279832,-0.5228794043892215,0.11288434505288159,-0.08697344729526768,-0.09429032510588464,-0.019031997424637348,-0.2051407207772803,1.0,-0.3319512135476087,1.0,-0.25883479834960776,-0.20207361561789794,0.40409288303599666,-0.9814252180256136,-0.45059117668207416,-0.6644784372505006,0.4240112686923003,-0.08180628949142565,0.38727213237306146,0.24786692067155758,-0.7112318202919098,-0.42034414018989386,-0.0470031236910089,1.0,-1.0,0.46385936300344155,-1.0,-0.1867041087850677,-0.21317990307537682,0.9674410968714371,-0.28203197036546135,-1.0,0.2516036248795537,-0.6908571537742956,-0.1352075302429313,-0.22526973393752814,0.9040957919084971,-0.5332762802989721,-1.0,0.26520572759880445,-1.0,-0.10406842333478294,-0.1481283696664384,0.944478838575924,-0.5394035659478706,-1.0,0.07511165216863991,-0.8603609502508228,-0.3550704040878482,-0.28178361947998154,0.9471514222670281,-0.23946142742486243,-1.0,0.2933749702932642,0.08777251888866378,-0.39340958954342664,0.007337659596021062,0.8984331367652529,0.31296446140041545
1.0,-0.0503982496519938,-0.7819142034352926,-0.958488091164703,1.0,-0.9984577359056062,-0.8200325913830635,-0.937485814566182,-0.9295452225501339,-0.894669686237207,-0.9227989541142724,-0.9051455999225915,-0.9051978035297609,-0.9802433240553873,1.0,0.03582626971349301,-0.9577515150845056,-0.9725671020135986,1.0,-0.9980113122587102,-0.9402872624282242,-0.942032538421793,-0.9849610612226037,-0.9876246084397629,-0.9446137783517561,-0.9071654388971266,-0.9777972751874286,-0.991000730424052,1.0,0.0598932802724792,-0.9537105061417963,-0.972665569337578,1.0,-0.9971846853553745,-0.9461498382877723,-0.9313771756640072,-0.9851569265333076,-0.9808126940490259,-0.9290581408326052,-0.8996425181378395,-0.9654462049224383,-0.9943384024713634,1.0,-0.0777173549985305,-0.8475166491624343,-0.9813731439848588,1.0,-0.9968460989950795,-0.8804010145757867,-0.9338621562081656,-0.9313118097463159,-0.8558952087713854,-0.7859448191348464,-0.7128898550554263,-0.9234536581414994,-0.9840015148282548,1.0,-0.4427122365570414,-0.6540212452934135,-0.9835678346605657,1.0,-0.9980558208921063,-0.7041314173785088,-0.8752665823108917,-0.9131800174526588,-0.463963248865191,-0.827683229731512,-0.7035233670925258,-0.7286763505287258,-0.9573260091331999,1.0,1.0,0.5126762080702565,0.9373318976150298,1.0,0.028283303564084372,0.27293821834314125,1.0,1.0,-0.4139339242141694,0.914048546402711,1.0,0.2888941115346557,-0.31526898490424815,1.0,1.0,-0.49393109802708135,0.888397101318597,1.0,0.30131412864953067,-0.37635082415068555,1.0,1.0,-0.7114160381861745,0.45017463567388316,1.0,0.07078860538825094,0.05174667703490998,0.8834988699964041,0.7929734304424567,-0.6052739984171819,-0.19902922473488938,1.0,-0.20206430128032238,0.4250913541768806
-0.9816618933598958,-0.9742805168418456,-0.8655468634322916,-0.9987725812500918,-0.9992477508807858,-0.9995808753582622,-0.8651479447608302,-0.947467897520825,-0.9441305733332029,-0.9299191496031254,-0.9780572061231803,-0.9572763037741796,-0.9589124022008972,-0.9896747371307619,-0.989315578632919,-0.9838538252956134,-0.9697920887284687,-0.9996261128285965,-0.9974018849141942,-0.9998957837161514,-0.9268246223830994,-0.9692837641583243,-0.9991314383569962,-0.9832549200513447,-0.9617814160763447,-0.9450277778297507,-0.9574865208400634,-0.9988582329910185,-0.9906832434987387,-0.9728265255239236,-0.9817095943787111,-0.9995338577599737,-0.9967133837169712,-1.0,-0.907535421052244,-0.9726901298836145,-0.9862371497302443,-0.9698280031533018,-0.9559979592427598,-0.941091656006956,-0.9648264712325186,-0.9989095819506913,-0.9912727359116034,-0.9614674445375719,-0.8101649733862957,-0.999042128925654,-0.9858900820088232,-0.9989306659344884,-0.9561287180701131,-0.9864922431136869,-0.9084297196159855,-0.8469434977505792,-0.8070956739482793,-0.8515052383432433,-0.9256282480013143,-0.9878778352237602,-0.9626325196007195,-0.9725318012795976,-0.7609493701700913,-0.9959178500466285,-0.8599422417672564,-0.9996842494223169,-0.9388718569422919,-0.7466262589354303,-0.7187141325245542,-0.5895291065706224,-0.8423069043903303,-0.7672921161972699,-0.8896202814617559,-0.9515913621980782,-0.5270563589491097,0.17253051396819918,0.6378280223136721,0.2341174226216145,-0.9777896092163385,-0.15339383681540042,0.1998929987882554,-0.14856821306858037,-0.18534559793092487,-0.2571394408858402,-0.33153956897102566,-0.3877201504385078,-0.011552551895950058,0.23753258946065392,-0.20097304826263374,-0.09693244493277142,-0.5042848946885718,-0.26340445971417126,-0.3748837106587555,-0.28056396501013947,0.422976909200667,-0.7522970342111248,-0.10382689204975815,0.11006012445185132,-0.6641277339466167,-0.5180923693144954,-0.3977053176075067,0.10639715469078648,-0.7878207651739815,-0.4242517260888603,-0.6677696403792807,-0.6439592449402727,-0.1295666939316793,-0.7237876866663111,-0.8505087933694938
-0.9788811795416558,-0.9986250077019211,-0.9992618714108049,-0.9993957098185092,-1.0,-0.9994317214231333,-0.9085791427247686,-1.0,-0.9761064790329864,-0.9945942021742362,-0.9971600735576932,-0.991650049335709,-0.9927472745351188,-0.9998786807667689,-0.9963215150944897,-0.9971284656846418,-1.0,-1.0,-0.9980625644368796,-0.9969759335684455,-0.8533893764867185,-0.9836734206563262,-0.9932281492600789,-0.9861023425478949,-0.9815636578507454,-0.9793943732269461,-0.9682228274226579,-0.999238085007613,-0.987863519413749,-0.9900406482700285,-0.9783690769861219,-0.9996778311651415,-0.9927330678924916,-0.9977589099214588,-0.8797287040977958,-0.9827770771718684,-0.9875208411773113,-0.9315993850137236,-0.9488684960056505,-0.9724797006244827,-0.9309815905427758,-0.9988756026180879,-0.9993970054315351,-0.9863541437520741,-0.8692006912361807,-0.9993778691746751,-0.9721577548641581,-0.9982378017389306,-0.835694962912174,-0.951437359724479,-0.9478131963127203,-0.8525224177336685,-0.8715056922449156,-0.7948683148706943,-0.9206641696575574,-0.9854469863549584,-0.9581984097348079,-1.0,-0.7712303887984897,-0.9978180248146968,-0.8655864006254614,-0.9977278452752262,-0.8404749760435429,-0.9387066094052005,-0.7905376888604543,-0.7158839830994734,-0.8952534608474669,-0.8148299581124585,-0.8207760447584981,-0.9577744238422228,0.3902896589129199,-0.18655859509556005,-0.24234876929344484,0.32094627980685964,-0.45032137982608456,0.22615994489378433,0.7847115719950462,-0.31783968849816346,-0.40211064575364464,-0.37900407887849163,-0.47410080473737104,-0.4379392988651163,0.5193437221146504,0.8421254413069303,-0.1328606528117322,-0.5765816911179755,0.10405679023503911,-0.38624353956285373,-0.36999614642973844,0.2493154783053524,0.6924612661126253,-0.8367268681781195,-0.3495627442161344,-0.5040050804692788,-0.5940328200560904,-0.29110846950954694,-0.07197750331888098,0.3601056217552496,-0.7489545835194382,-0.8712445010921268,-0.5071111047618211,-0.6118469850036456,0.006323057583674796,-0.34802941633400775,0.30843813516309715
-0.9978839963266742,-0.9903956405789928,-0.9373961599708517,-0.9992644600188955,-0.9997710501395806,-1.0,-0.5715409432403434,-0.9754008627951737,-0.974426547120646,-0.9921772952753255,-0.9998301595160869,-0.9733650836941804,-0.9991489183803048,-0.9946481230908144,-0.9928358037488425,-0.9938846467265623,-0.9330723081965193,-0.9992831958445588,-0.9973012512445892,-0.9980727535046304,-0.8390131736728591,-0.9741141810069384,-0.9849444701003243,-0.97414084387042,-0.9734347157394997,-0.9633384741233512,-0.9599063175369682,-0.9974211188488312,-0.993221706086828,-0.9908542367117211,-0.9387448726120418,-0.9994047827354435,-0.995686861428488,-0.9986422420923109,-0.8426305564741048,-0.9718200261667441,-1.0,-0.9776625138162255,-0.9732903388822013,-0.963623335967823,-0.9751965360660938,-0.9969774162618346,-0.9986647983948505,-0.9959578243782462,-0.7603574358807489,-0.9994243263015627,-0.9818251844526708,-0.999281071417414,-0.8682121325813188,-0.9262355677114793,-0.8543228786687976,-0.9087381754818673,-0.8255092070817887,-0.702767613337093,-0.924901360029378,-0.9820234478195624,-0.9961283362606668,-0.9763584775453443,-0.7015156990903004,-0.9975313837721705,-0.9169773480127648,-0.9981382996565398,-0.8840499464413382,-0.9560257373024936,-0.7668381412068686,-0.6982737045890145,-0.8512973022268406,-0.7992765654294907,-0.8686842103753352,-0.9540140286766732,-0.7338831329586344,0.4804181643537322,0.4360901220790514,0.4722414670372568,-0.42072830965847774,0.004975772438338799,0.8980047985188675,-0.4633047871286756,-0.38356829236119794,0.34542931658303755,-0.03188173797209404,-0.47227841114396196,0.27812191297105815,0.7415846656987488,-0.5266896921351154,-0.34918695332189587,0.606865251055243,-0.06326500575748728,-0.22991234331767874,0.2380071210551662,0.6622163793298352,-0.8633699048036845,-0.4407636425550051,-0.34085942078260845,-0.7085250103056369,-0.2580254990384029,-0.7037726253556613,0.051792897576669716,-0.834215944366247,-0.5216887359119828,-0.37662334031721023,-0.7168531897318803,-0.1991868862748537,-0.4307949165401386,0.24179788967576799
-0.9833404041678913,-0.978550600099499,-0.9135850899686724,-0.9990975382603295,-0.9992116907211657,-0.9988188738422297,-0.8790024351459101,-0.971241102524841,-0.9656425373106825,-0.9707434089806831,-0.9899438497791248,-0.9830419781172544,-0.9585492830572423,-0.9938662551188184,-0.9956640352443252,-0.9988621975453013,-0.9130452405978,-0.9994652395842997,-0.9986123064245713,-0.9959213735139231,-0.9335754460303034,-0.9505046239683681,-0.9490351311893758,-0.9872382618972263,-1.0,-0.9298465346408011,-0.9717732124995859,-0.9980099057489519,-0.9806865325939391,-0.974271123966725,-0.9182925028393871,-0.9991675617451847,-0.9891576329082088,-0.9952699323394487,-0.8979661328051797,-0.922463011072249,-0.8887156991249062,-0.8451384415102492,-0.9711226416346982,-0.9439983134954175,-0.8961395711500638,-0.9987781245112716,-0.9922070326841512,-0.9995363183592634,-0.7684339605666163,-0.9988312846863369,-0.9849130536616701,-0.9978052905283532,-0.919350318762756,-0.9620636597824191,-0.9434108728022798,-0.8374574299057045,-0.7799613825631715,-0.7893696294269829,-0.8949772176013454,-0.9845861898492941,-0.9736354220839772,-0.9738405911520751,-0.7034272228377831,-0.9987947582832108,-0.9373167912759371,-0.995071202469645,-0.8075967469769509,-0.9103565716632315,-0.9195066569672647,-0.813407658393245,-0.8619432871002551,-0.7829903164845121,-0.8423380641056275,-0.9534719970115054,-0.38701108098826653,0.085544638002083,0.7554871488241055,0.3050527008905035,-0.6424216143122758,0.25056501097045825,0.41713114319216227,-0.4885959662535163,-0.4234787181231837,0.1712135782492219,0.21579031302454865,-0.5027522688417198,0.23917340544602816,-0.12881450450342136,0.0035303494086096343,-0.45440799100839524,0.5453054273596176,0.013623537219572102,-0.5552794123080615,-0.054836939583030486,-0.11879741784917819,-0.8044998971939856,-0.592818228839797,-0.020424242842584817,-0.6734016613071745,-0.5260392478689596,-0.01699745733134117,0.08452881160560066,-0.7976977380436328,-0.5799417083077332,-0.44884381756868585,-0.7753167017048693,-0.11731050213054761,0.07967131264866856,0.28074170178695956
-0.9954348153876825,-0.9918007720511408,-0.9509876091340438,-0.9986786245138671,-0.9996531229745222,-0.9981410753419689,-0.8855474494657883,-0.9919029059731473,-0.9755246697457792,-0.9769045865172045,-0.9956348364935479,-0.9667092821855588,-0.9761872739729114,-0.9985057381226158,-1.0,-0.9991883803952989,-0.9839593173271367,-0.9996447899664959,-0.9959523496360505,-0.9964817965215359,-0.9124402638043179,-0.9577430953204962,-0.9486736872764316,-0.9781296092731452,-0.994521107008844,-0.9569112632995986,-0.9880776372866085,-0.9996966764641599,-1.0,-0.9965826982776232,-0.9683329863789379,-0.9993959936187117,-0.9975110517405922,-0.9959701025601609,-0.9278942145525613,-0.9541941087292878,-0.9480227635415488,-0.97668552277783,-0.985432351179136,-0.9224919999369526,-0.9989803981304025,-0.9994722950718439,-0.9950177835171423,-0.9957682413233883,-0.8439465947202823,-0.9993623288265955,-0.9918497546363191,-0.9981620288752898,-0.9281178507808807,-0.9797780785177017,-0.8636742558595167,-0.8686180003728899,-0.8403715717489254,-0.6729267808771191,-0.9261750300314981,-0.9793770629912383,-0.9862457242571739,-0.9971049434586088,-0.6709960120880367,-0.9971696900365377,-0.846078714967045,-0.9966708930408603,-0.8209311401604553,-0.9688407687863609,-0.7384561075731646,-0.4863723339918511,-0.8044380124181323,-0.7351461309911871,-0.8478984894902634,-0.9543035982457795,-0.376007054328205,-0.09305172609013812,0.2018389684781463,0.5680420410657836,-0.6918600448894314,0.466659630806852,0.6987743288420636,-0.40132743050596464,-0.2378265370561139,-0.3470617040256999,0.01645448328595278,-0.2912295888244063,0.17052817069918857,0.15488108426356173,-0.42969180469856394,-0.2875163466594014,-0.4839410869896984,0.06025116053476176,-0.3836957069965732,0.17400404386409085,0.039999344018061045,-0.8646455301033729,-0.4332389734633546,-0.8250841430231689,-0.6639147632383784,-0.5716816743332257,-0.3959396541329189,0.2016539394078094,-0.8157664027840928,-0.7674990229507587,-0.5431741082362702,-0.7921877947179085,-0.19362181221279284,-0.30133167229333635,0.5278895466750411
-0.9855145495021157,-0.627824993981706,-0.30451834676990686,-0.9939649449863325,-0.993081935165545,-0.7377252841686385,-0.8554674743556792,-0.8607428493332464,-0.8321142099751169,-0.8646766153212484,-0.916343311158444,-0.8847667817591499,-0.854194611729729,-0.9674746242413281,-0.9571441600450911,-0.8671214666897052,-0.8379821309927711,-0.9980423440934342,-0.9894776308105946,-0.8034211569984622,-0.8948380062851216,-0.8991540982408939,-0.8516806268363171,-0.8900990843265911,-0.8851307051025588,-0.8612287848073311,-0.8558115951326526,-0.9951740297822449,-0.9370227882690095,-0.874213034672141,-0.842190436573044,-0.9977047205966737,-0.9776559899324446,-0.6640767085767394,-0.861783052696379,-0.8309406756081071,-0.8024367187340771,-0.8050660945738741,-0.8177130162256221,-0.7940204027269684,-0.8051500450346577,-0.9948792812792064,-0.895080751082285,-0.8605926755624809,-0.6379160947154487,-0.9973383692165846,-0.9727688774674691,-0.7248589292205987,-0.7281649138538229,-0.8113246872309714,-0.865796990756444,-0.677587953357447,-0.8366429559909572,-0.7825795389845928,-0.7621255297576162,-0.9957049790462811,-0.7897239751511071,-0.8600388734172298,-0.7128256908469549,-0.998093368547088,-0.9011179693314817,-0.6661084721115824,-0.721337661976461,-0.3772478607890395,-0.5378603077361285,-0.2059603058186792,-0.9075208744576362,-0.8699103808140196,-0.5386089874443838,-0.9894068179376538,-0.8424985953191795,0.7761551713478769,1.0,0.47005993430977266,-0.5606127659133315,0.9766657809567381,-0.410315969647842,-0.0765603707649204,0.18156428245889078,0.15868990852603915,-0.14847373462167257,-0.43739225898499146,0.9572556349993917,-0.37688356991967253,0.020267288887073187,-0.007730812164319478,-0.1480285579634879,-0.30183527746275707,-0.3176944415080304,0.9729521148873495,-0.5528105099326359,0.19754362723742225,-0.06758910491626213,0.42364690189840015,-0.31491391411176084,-0.6672971919331292,0.9941833900377546,-0.06467432710902787,0.2639500268988384,-0.5566546988048355,-0.05727386532425838,-0.5888327351989835,-0.5867426607669772,0.9651670832628461,-0.9831226316036353
